SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
18:06:55.659,3.08865,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.673,3.105382,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.687,3.122941,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.699,3.13747,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.712,3.151488,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.726,3.167419,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.737,3.181019,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.749,3.195251,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.761,3.209162,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.776,3.226611,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.789,3.242379,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.802,3.258115,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.814,3.272654,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.826,3.285052,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.836,3.297787,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.847,3.309883,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.856,3.321476,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.866,3.33345,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.879,3.347828,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.892,3.362695,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.901,3.374089,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.910,3.384828,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.920,3.39623,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.931,3.408358,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.941,3.4202,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.950,3.432108,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.959,3.442151,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.969,3.453861,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.978,3.464232,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.988,3.475895,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:55.997,3.486768,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.006,3.497465,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.017,3.509322,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.025,3.519728,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.035,3.530344,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.043,3.541227,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.053,3.553014,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.063,3.564443,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.073,3.57556,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.082,3.586094,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.091,3.597706,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.101,3.608953,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.110,3.619734,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.120,3.631043,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.129,3.641751,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.138,3.652869,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.148,3.663763,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.157,3.674821,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.168,3.686923,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.176,3.697093,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.187,3.709225,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.195,3.719654,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.205,3.730614,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.214,3.741904,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.223,3.753099,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.233,3.763666,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.242,3.77496,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.252,3.786367,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.261,3.796968,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.271,3.807881,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.281,3.819594,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.290,3.83109,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.299,3.841321,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.308,3.852227,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.319,3.864041,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.328,3.874893,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.338,3.886568,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.347,3.89794,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.356,3.908522,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.366,3.919756,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.376,3.930651,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.385,3.941979,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.394,3.952413,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.404,3.963974,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.413,3.974728,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.423,3.986248,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
18:06:56.431,3.99707,Practice Left,0.1921542,-0.06594324,0.555674,0,264.4973,0,0,0,0,0,0,0,0,0
