SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
21:53:43.561,33.42665,Pattern D Right,0.295646,1.671929,-0.6296087,3.502964,348.0334,2.308122,0,0,0,0,0,0,0,0
21:53:43.580,33.44703,Pattern D Right,0.2964799,1.672194,-0.6296087,3.504152,348.782,2.365819,0,0,0,0,0,0,0,0
21:53:43.590,33.45743,Pattern D Right,0.2967869,1.672297,-0.629634,3.480316,349.1364,2.396622,0,0,0,0,0,0,0,0
21:53:43.602,33.46907,Pattern D Right,0.2969637,1.672466,-0.6297313,3.44878,349.4719,2.433057,0,0,0,0,0,0,0,0
21:53:43.615,33.48203,Pattern D Right,0.2973018,1.67266,-0.6299042,3.40046,349.8263,2.476673,0,0,0,0,0,0,0,0
21:53:43.625,33.4928,Pattern D Right,0.2974215,1.672856,-0.6301646,3.355088,350.1064,2.514787,0,0,0,0,0,0,0,0
21:53:43.637,33.50471,Pattern D Right,0.2975687,1.673038,-0.6303958,3.305046,350.3611,2.546839,0,0,0,0,0,0,3.463708,3.882576
21:53:43.649,33.51663,Pattern D Right,0.2977078,1.673251,-0.6305712,3.257069,350.5911,2.570232,0,0,0,0,0,0,3.463708,3.882576
21:53:43.664,33.53114,Pattern D Right,0.297909,1.673481,-0.6308839,3.181558,350.8775,2.602298,0,0,0,0,0,0,3.463708,3.882576
21:53:43.676,33.54302,Pattern D Right,0.2980214,1.673648,-0.6311385,3.113259,351.0797,2.632782,0,0,0,0,0,0,3.463708,3.882576
21:53:43.687,33.55469,Pattern D Right,0.2980534,1.673779,-0.6314517,3.034628,351.2711,2.661146,0,0,0,0,0,0,3.463708,3.882576
21:53:43.701,33.56785,Pattern D Right,0.2980797,1.673897,-0.6316494,2.958043,351.429,2.689306,0,0,0,0,0,0,3.463708,3.882576
21:53:43.714,33.5812,Pattern D Right,0.2980616,1.673996,-0.6320383,2.858221,351.6262,2.722947,0,0,0,0,0,0,3.463708,3.882576
