SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
21:51:18.794,84.86667,Pattern C Right,1.646034,1.672858,-0.04174409,0.7587846,355.097,2.115519,0,0,0,0,0,0,3.160218,3.541348
21:51:18.813,84.88758,Pattern C Right,1.646279,1.672776,-0.04175684,0.7708552,355.0638,2.112128,0,0,0,0,0,0,3.160218,3.541348
21:51:18.823,84.89896,Pattern C Right,1.646361,1.672661,-0.04176744,0.791127,355.0368,2.112483,0,0,0,0,0,0,3.160218,3.541348
21:51:18.835,84.90991,Pattern C Right,1.646458,1.672584,-0.04171636,0.8191527,355.0002,2.112478,0,0,0,0,0,0,3.160218,3.541348
21:51:18.846,84.92129,Pattern C Right,1.646579,1.672567,-0.04160326,0.8504666,354.9644,2.117191,0,0,0,0,0,0,3.173875,3.552529
21:51:18.857,84.93258,Pattern C Right,1.646797,1.672522,-0.04145911,0.8848435,354.9207,2.113858,0,0,0,0,0,0,3.173875,3.552529
21:51:18.868,84.94366,Pattern C Right,1.646898,1.672449,-0.04130547,0.9147378,354.87,2.101752,0,0,0,0,0,0,3.173875,3.552529
21:51:18.879,84.9548,Pattern C Right,1.647057,1.672362,-0.04113609,0.9388124,354.8173,2.081938,0,0,0,0,0,0,3.173875,3.552529
21:51:18.890,84.96574,Pattern C Right,1.647251,1.672364,-0.04093023,0.9588686,354.7617,2.057205,0,0,0,0,0,0,3.173875,3.552529
21:51:18.902,84.97713,Pattern C Right,1.647411,1.672343,-0.04075198,0.9710214,354.7062,2.035991,0,0,0,0,0,0,3.173875,3.552529
21:51:18.913,84.98798,Pattern C Right,1.647567,1.672341,-0.04050384,0.980872,354.6487,2.015896,0,0,0,0,0,0,3.173875,3.552529
21:51:18.924,84.99919,Pattern C Right,1.647686,1.672366,-0.04023613,0.9764721,354.5895,1.995068,0,0,0,0,0,0,3.173875,3.552529
21:51:18.935,85.01041,Pattern C Right,1.647843,1.672455,-0.03998503,0.9563463,354.5352,1.971623,0,0,0,0,0,0,3.173875,3.552529
21:51:18.948,85.02253,Pattern C Right,1.648044,1.672512,-0.0395768,0.922648,354.4797,1.928382,0,0,0,0,0,0,0,0
21:51:18.979,85.05491,Pattern C Right,1.64865,1.672795,-0.03832459,0.8231779,354.3716,1.796429,0,0,0,0,0,0,0,0
21:51:18.991,85.06657,Pattern C Right,1.648927,1.672857,-0.03775918,0.8012667,354.3496,1.768494,0,0,0,0,0,0,0,0
21:51:19.001,85.07706,Pattern C Right,1.649217,1.672865,-0.03719852,0.7994756,354.3393,1.76565,0,0,0,0,0,0,0,0
21:51:19.013,85.0888,Pattern C Right,1.649473,1.672885,-0.03668615,0.8101583,354.3374,1.784374,0,0,0,0,0,0,0,0
21:51:19.025,85.10011,Pattern C Right,1.649842,1.672826,-0.03605092,0.8309579,354.3444,1.815194,0,0,0,0,0,0,0,0
21:51:19.036,85.11127,Pattern C Right,1.65016,1.672763,-0.03557485,0.8593289,354.3605,1.846511,0,0,0,0,0,0,0,0
21:51:19.047,85.12233,Pattern C Right,1.650466,1.672693,-0.03505241,0.8823732,354.3822,1.86821,0,0,0,0,0,0,3.534307,3.662958
21:51:19.058,85.13319,Pattern C Right,1.650856,1.672568,-0.03446433,0.9135275,354.4124,1.86741,0,0,0,0,0,0,3.534307,3.662958
21:51:19.072,85.14684,Pattern C Right,1.651153,1.672476,-0.03391272,0.9414052,354.4471,1.851943,0,0,0,0,0,0,3.534307,3.662958
21:51:19.084,85.15992,Pattern C Right,1.651553,1.672299,-0.03323304,0.9912565,354.4923,1.799386,0,0,0,0,0,0,3.534307,3.662958
21:51:19.096,85.17101,Pattern C Right,1.651818,1.672192,-0.03276863,1.039642,354.5146,1.739015,0,0,0,0,0,0,3.534307,3.662958
21:51:19.107,85.1826,Pattern C Right,1.652031,1.671997,-0.03233226,1.112289,354.5341,1.664797,0,0,0,0,0,0,3.534307,3.662958
21:51:19.118,85.19352,Pattern C Right,1.652246,1.671812,-0.03190048,1.210912,354.5357,1.583722,0,0,0,0,0,0,3.534307,3.662958
21:51:19.129,85.2048,Pattern C Right,1.652382,1.671553,-0.03159584,1.335491,354.5258,1.498174,0,0,0,0,0,0,3.534307,3.662958
21:51:19.141,85.21663,Pattern C Right,1.652461,1.671258,-0.0313874,1.483095,354.4976,1.417134,0,0,0,0,0,0,3.546755,3.603875
21:51:19.153,85.22766,Pattern C Right,1.652552,1.670892,-0.03131068,1.666148,354.4489,1.335256,0,0,0,0,0,0,3.546755,3.603875
21:51:19.165,85.24033,Pattern C Right,1.652557,1.670574,-0.03130443,1.86693,354.3854,1.264571,0,0,0,0,0,0,3.546755,3.603875
21:51:19.176,85.25128,Pattern C Right,1.652502,1.670163,-0.03147411,2.099925,354.2897,1.198757,0,0,0,0,0,0,3.546755,3.603875
21:51:19.187,85.26211,Pattern C Right,1.652401,1.669831,-0.0316097,2.301732,354.1828,1.151232,0,0,0,0,0,0,3.546755,3.603875
21:51:19.198,85.27335,Pattern C Right,1.65222,1.669528,-0.03189769,2.481443,354.0499,1.109787,0,0,0,0,0,0,3.546755,3.603875
21:51:19.209,85.28423,Pattern C Right,1.651999,1.669311,-0.03217469,2.638318,353.8992,1.068465,0,0,0,0,0,0,3.546755,3.603875
21:51:19.220,85.29548,Pattern C Right,1.651752,1.669138,-0.03252412,2.765545,353.7173,1.030543,0,0,0,0,0,0,3.546755,3.603875
21:51:19.232,85.30736,Pattern C Right,1.651448,1.668968,-0.03292219,2.874546,353.4922,0.9953954,0,0,0,0,0,0,3.546755,3.603875
21:51:19.245,85.32001,Pattern C Right,1.65097,1.668844,-0.0333825,2.951677,353.238,0.9731495,0,0,0,0,0,0,3.57996,3.681565
21:51:19.256,85.33159,Pattern C Right,1.650398,1.668734,-0.0338004,3.009501,352.8826,0.9532375,0,0,0,0,0,0,3.57996,3.681565
21:51:19.267,85.34261,Pattern C Right,1.649788,1.668681,-0.03423519,3.033291,352.537,0.9471111,0,0,0,0,0,0,3.57996,3.681565
21:51:19.278,85.35347,Pattern C Right,1.649142,1.668753,-0.0346008,3.036948,352.1591,0.9486039,0,0,0,0,0,0,3.57996,3.681565
