SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
18:08:49.250,3.884415,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.257,3.893964,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.266,3.904472,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.275,3.915494,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.285,3.927068,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.294,3.937994,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.304,3.948653,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.313,3.960225,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.322,3.971476,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.333,3.9836,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.341,3.993488,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.351,4.004857,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.359,4.015228,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.370,4.026865,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.378,4.037662,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.389,4.048995,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.398,4.059938,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.408,4.070974,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.417,4.081975,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.426,4.093179,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.436,4.10406,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.444,4.115232,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.455,4.126989,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.464,4.137531,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.474,4.148676,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.482,4.159888,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.493,4.170813,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.502,4.182067,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.512,4.1934,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.521,4.204063,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.531,4.215391,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.540,4.226546,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.549,4.237497,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.559,4.248894,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.568,4.259778,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.578,4.271358,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.587,4.282041,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.596,4.293111,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.606,4.304152,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.615,4.31533,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.625,4.326435,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.634,4.337471,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.644,4.348557,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:08:49.653,4.359646,Practice Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0
