SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
22:13:42.669,15.57619,Pattern D Right,0.01143083,1.674461,-0.5746214,0.4419825,0.4130513,1.109561,0,0,0,0.1478107,-0.08398864,0.985443,4.064559,3.981245
22:13:42.684,15.59338,Pattern D Right,0.01117507,1.674472,-0.5739434,0.4681655,0.5503998,1.074109,0,0,0,0.1468175,-0.08311726,0.9856653,4.080702,3.98843
22:13:42.702,15.61206,Pattern D Right,0.0109983,1.67448,-0.5733494,0.5212767,0.6596435,1.043373,0,0,0,0.1453852,-0.08262689,0.9859188,4.091696,3.994443
22:13:42.712,15.62186,Pattern D Right,0.01103032,1.6745,-0.572818,0.5683388,0.7225054,1.029523,0,0,0,0.144924,-0.08252861,0.9859949,4.093635,3.997816
22:13:42.723,15.63282,Pattern D Right,0.0112677,1.674401,-0.5723153,0.6168422,0.7730425,1.017518,0,0,0,0.1432451,-0.08240827,0.9862503,4.099757,4.007173
22:13:42.734,15.64393,Pattern D Right,0.01125613,1.67435,-0.5719355,0.6628508,0.8193983,1.012935,0,0,0,0.1420421,-0.08220893,0.986441,4.108138,4.013928
22:13:42.744,15.65442,Pattern D Right,0.01110045,1.674243,-0.5716595,0.7063118,0.8612177,1.012134,0,0,0,0.1408464,-0.08172262,0.9866528,4.122348,4.019661
22:13:42.756,15.6662,Pattern D Right,0.01107486,1.674203,-0.5712752,0.749348,0.8967805,1.008202,0,0,0,0.1395812,-0.08107616,0.9868858,4.133397,4.028349
22:13:42.766,15.6763,Pattern D Right,0.01068336,1.674151,-0.5710165,0.7805935,0.9272655,1.008742,0,0,0,0.1383928,-0.08028749,0.9871177,4.140898,4.038296
22:13:42.778,15.68788,Pattern D Right,0.0106106,1.674122,-0.5705969,0.812556,0.9573607,1.000548,0,0,0,0.1368395,-0.07929116,0.9874147,4.149673,4.047792
22:13:42.791,15.70136,Pattern D Right,0.0102251,1.674271,-0.5703583,0.8421198,0.9823039,0.9893547,0,0,0,0.1357197,-0.07843634,0.9876375,4.158811,4.056166
22:13:42.803,15.71286,Pattern D Right,0.01034468,1.674354,-0.5698014,0.8806388,1.007347,0.9640922,0,0,0,0.1337912,-0.07713697,0.988003,4.169575,4.067503
22:13:42.814,15.7231,Pattern D Right,0.01028674,1.674356,-0.5694382,0.9124004,1.025867,0.9437626,0,0,0,0.13258,-0.07658936,0.9882088,4.175888,4.073344
22:13:42.825,15.73466,Pattern D Right,0.01054372,1.674295,-0.5689754,0.9474323,1.041638,0.9102,0,0,0,0.1316106,-0.07616501,0.9883711,4.180869,4.07671
22:13:42.837,15.74624,Pattern D Right,0.01053924,1.674221,-0.5686591,0.9731194,1.055078,0.8849806,0,0,0,0.1309274,-0.07566341,0.9885004,4.188253,4.082213
