SysTime,GameTime,Condition,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeGazeOriginX,EyeGazeOriginY,EyeGazeOriginZ,EyeGazeDirX,EyeGazeDirY,EyeGazeDirZ,LeftPupilDiameter,RightPupilDiameter
18:38:14.714,1.122633,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.724,1.134701,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.735,1.14548,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.746,1.156515,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.763,1.173583,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.773,1.183934,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.784,1.194782,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.795,1.205459,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.806,1.216862,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.818,1.228011,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.828,1.239043,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.840,1.250323,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.851,1.261451,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.862,1.272466,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.873,1.283326,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.884,1.294522,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.895,1.305737,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.906,1.316643,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
18:38:14.917,1.327693,Practice Left,0.3056209,-0.05348545,-0.03955726,0,257.883,0,0,0,0,0,0,0,0,0
